date,aud,bgn,cad,chf,czk,dkk,eur,gbp,hkd,huf,jpy,krw,nok,nzd,pln,sek,sgd,zar
2001-04-02,2.0708,2.2198,1.5741,1.7401,39.295,8.5062,1.14,0.70451,7.7983,304.13,126.35,1348.01,9.186,2.5091,4.098,10.4275,1.8145,8.05
2001-04-03,2.0694,2.2037,1.5799,1.7266,39.119,8.437,1.1306,0.70232,7.7988,301.56,125.9,1345.0,9.1549,2.4985,4.0713,10.3663,1.8135,8.115
2001-04-04,2.0537,2.1584,1.5731,1.69,38.378,8.2659,1.1072,0.6963,7.7985,295.33,125.69,1368.0,9.0583,2.4703,4.0447,10.2159,1.816,8.0648
2001-04-05,2.0355,2.1614,1.5747,1.6952,38.457,8.2751,1.1086,0.69645,7.7986,295.79,124.21,1349.5,9.0543,2.4688,4.0181,10.1896,1.8082,8.0387
2001-04-06,2.0346,2.18,1.5744,1.7087,38.719,8.3482,1.1186,0.70078,7.7983,298.47,124.59,1342.1,9.0923,2.4804,4.0274,10.2243,1.8145,8.1022
2001-04-09,2.0235,2.1593,1.563,1.6958,38.338,8.276,1.1089,0.69228,7.799,295.89,125.08,1339.0,9.0275,2.4731,4.0003,10.0875,1.8165,8.0526
2001-04-10,2.0193,2.1769,1.5594,1.7077,38.884,8.3437,1.1179,0.69301,7.7996,298.33,124.47,1333.0,9.0604,2.4919,4.022,10.1386,1.8127,8.061
2001-04-11,1.9949,2.2025,1.5571,1.7222,39.276,8.4416,1.1312,0.69898,7.7995,301.99,124.21,1325.0,9.125,2.4724,4.0492,10.1951,1.8075,8.0202
2001-04-12,1.9691,2.1992,1.5584,1.7159,38.931,8.4332,1.1301,0.69759,7.7992,301.71,123.18,1316.05,9.1225,2.4619,4.0251,10.1718,1.8,8.0286
2001-04-17,1.9798,2.2144,1.5615,1.7319,39.133,8.4887,1.1375,0.69742,7.7996,303.7,123.71,1324.5,9.1548,2.4713,4.0384,10.3003,1.8088,8.1163
2001-04-18,2.0137,2.2169,1.5687,1.7413,39.18,8.5007,1.1392,0.7013,7.7997,304.16,122.83,1315.0,9.1809,2.4841,4.0302,10.3047,1.8044,8.1405
2001-04-19,1.9737,2.2047,1.5556,1.7322,38.986,8.4537,1.1329,0.69922,7.7994,302.53,121.77,1297.99,9.1316,2.4652,4.0195,10.2209,1.804,8.1823
2001-04-20,1.9398,2.1654,1.5453,1.7033,38.384,8.3029,1.1125,0.69363,7.7993,297.1,122.57,1313.0,9.0366,2.4346,4.0018,10.1179,1.8156,8.1604
2001-04-23,1.9767,2.1629,1.5454,1.7008,38.2,8.291,1.1109,0.69385,7.799,296.72,121.87,1314.0,9.0497,2.4417,4.0438,10.1472,1.8097,8.1649
2001-04-24,1.9863,2.1693,1.5486,1.7031,38.401,8.3174,1.1145,0.69497,7.7991,297.75,121.63,1306.5,9.0795,2.4567,4.038,10.2151,1.813,8.113
2001-04-25,1.9839,2.1753,1.5429,1.7123,38.71,8.3421,1.1177,0.69599,7.7994,298.55,122.44,1307.8,9.1232,2.4436,4.0221,10.2448,1.8171,8.0993
2001-04-26,1.969,2.1604,1.5447,1.7013,38.413,8.2813,1.1095,0.693,7.7993,296.48,122.45,1316.5,9.0608,2.4302,3.997,10.16,1.8163,8.0738
2001-04-27,1.954,2.1591,1.5437,1.7043,38.396,8.2727,1.1083,0.69312,7.7994,296.27,124.14,1327.0,9.038,2.4192,3.9601,10.1069,1.8195,7.9979
2001-04-30,1.9689,2.1949,1.5435,1.7312,38.898,8.4096,1.1266,0.69795,7.7989,301.17,123.56,1319.5,9.1173,2.4377,3.9718,10.2676,1.8203,8.0105
2001-05-02,1.9264,2.187,1.5315,1.7308,38.922,8.3805,1.1227,0.69889,7.7994,300.03,122.16,1306.5,9.0973,2.3699,3.9613,10.2703,1.8155,8.0311
2001-05-03,1.9182,2.1876,1.5339,1.7319,38.903,8.3844,1.1232,0.69887,7.7992,300.24,121.58,1295.0,9.0969,2.3719,3.9586,10.2415,1.8205,8.0684
2001-05-04,1.9193,2.1791,1.531,1.7266,38.74,8.3512,1.1187,0.6965,7.7993,293.37,121.03,1292.0,9.053,2.3655,3.9542,10.2196,1.8228,8.0591
2001-05-07,1.9285,2.1839,1.5345,1.7302,38.726,8.3695,1.1212,0.69515,7.7994,291.83,121.31,1296.6,9.0582,2.3722,3.9478,10.2129,1.8206,8.0374
2001-05-08,1.9232,2.197,1.5426,1.7391,38.896,8.419,1.1279,0.69761,7.7996,291.54,122.05,1303.0,9.0841,2.3688,3.9479,10.2717,1.8249,8.0115
2001-05-09,1.92,2.2068,1.541,1.7448,38.997,8.456,1.1329,0.70386,7.7997,292.66,121.79,1301.8,9.1084,2.3643,3.9585,10.3274,1.8217,7.9613
2001-05-10,1.9122,2.2006,1.5398,1.7406,38.889,8.4333,1.1299,0.70316,7.7998,292.17,122.23,1306.0,9.1198,2.3582,3.9789,10.2514,1.816,7.9073
2001-05-11,1.9084,2.219,1.5421,1.75,39.2,8.5056,1.1399,0.70455,7.7997,293.41,122.36,1297.0,9.14,2.351,3.981,10.224,1.812,7.9612
2001-05-14,1.9333,2.2256,1.5529,1.7527,39.312,8.5321,1.1435,0.70577,7.7999,294.32,123.06,1297.4,9.1366,2.3897,4.0221,10.2945,1.8173,7.9925
2001-05-15,1.9345,2.2203,1.5535,1.7471,39.253,8.5098,1.1405,0.70541,7.8,294.54,123.57,1303.5,9.1458,2.3975,4.0144,10.264,1.819,7.9779
2001-05-16,1.9156,2.2034,1.547,1.7352,38.884,8.447,1.132,0.70104,7.7999,292.57,123.68,1309.0,9.0938,2.3842,3.9832,10.2685,1.813,7.9854
2001-05-17,1.8931,2.2082,1.536,1.7391,38.937,8.4652,1.1344,0.69938,7.7998,292.06,123.18,1302.0,9.0788,2.3496,3.9736,10.2458,1.809,7.996
2001-05-18,1.9012,2.2174,1.5365,1.7479,39.141,8.5005,1.1393,0.69921,7.7998,293.89,123.45,1304.0,9.0697,2.3464,3.9703,10.2677,1.81,7.9368
2001-05-21,1.8934,2.2237,1.5344,1.7496,39.213,8.5227,1.1423,0.69568,7.7997,295.32,123.13,1302.0,9.0599,2.3427,3.9919,10.2582,1.8113,7.8772
2001-05-22,1.9105,2.2408,1.5384,1.7636,39.446,8.5886,1.1514,0.69879,7.7998,297.56,123.15,1300.0,9.1324,2.3554,3.9925,10.331,1.8115,7.925
2001-05-23,1.9307,2.2669,1.5456,1.7786,39.875,8.6888,1.1648,0.7032,7.7999,299.6,121.15,1286.5,9.2533,2.3672,3.9977,10.5434,1.8052,7.915
2001-05-24,1.9425,2.262,1.551,1.7746,39.831,8.6685,1.1623,0.7063,7.7997,298.42,119.89,1285.0,9.2195,2.3858,3.9972,10.4829,1.8033,7.9515
2001-05-25,1.9189,2.2653,1.5411,1.7777,39.912,8.6826,1.164,0.70364,7.7998,297.23,120.52,1289.1,9.1968,2.3633,3.9955,10.5372,1.8095,7.9199
2001-05-28,1.9228,2.2671,1.5439,1.7791,39.979,8.6885,1.165,0.70457,7.7999,297.47,121.13,1294.0,9.2166,2.3567,4.0223,10.5539,1.812,7.9033
2001-05-29,1.942,2.2756,1.5396,1.7844,40.013,8.7202,1.1693,0.70533,7.7998,297.01,120.3,1289.5,9.2218,2.372,4.0375,10.5648,1.8065,7.92
2001-05-30,1.9482,2.2746,1.5417,1.7822,39.888,8.7131,1.1685,0.7039,7.7998,296.39,120.09,1290.0,9.2405,2.3916,4.0049,10.61,1.8093,7.9621
2001-05-31,1.9725,2.296,1.5502,1.7932,40.324,8.792,1.1792,0.70436,7.7998,299.23,119.1,1281.0,9.3514,2.4325,4.0012,10.7606,1.8097,8.0018
2001-06-01,1.9651,2.2964,1.5344,1.7939,40.166,8.795,1.1795,0.70512,7.7997,299.07,118.68,1284.01,9.415,2.4298,3.9845,10.8192,1.8096,8.0101
2001-06-04,1.9611,2.2873,1.5325,1.7876,39.96,8.7584,1.1747,0.70527,7.7989,297.83,119.7,1284.49,9.3739,2.4251,3.9739,10.854,1.8143,7.984
2001-06-05,1.9699,2.2999,1.5363,1.7888,40.112,8.808,1.1813,0.70856,7.7998,297.24,119.83,1286.5,9.4141,2.4324,3.9846,10.917,1.811,8.053
2001-06-06,1.9418,2.2791,1.5272,1.777,39.947,8.7296,1.1705,0.71251,7.7998,293.05,120.72,1285.5,9.3263,2.4091,3.9904,10.8012,1.812,8.044
2001-06-07,1.9342,2.2992,1.5211,1.7997,40.249,8.8075,1.1812,0.72336,7.7996,294.2,120.13,1287.8,9.397,2.4226,3.9883,11.0066,1.8096,8.1095
2001-06-08,1.9115,2.2985,1.5191,1.7972,40.247,8.8033,1.1809,0.72367,7.7991,295.91,120.62,1285.5,9.3895,2.3932,3.983,11.0096,1.8103,8.069
2001-06-11,1.9022,2.2919,1.5168,1.7928,40.085,8.7761,1.1773,0.72239,7.7989,294.5,121.72,1286.0,9.3637,2.3824,3.9746,10.9619,1.8125,8.071
2001-06-12,1.9043,2.2967,1.5241,1.7963,40.011,8.7971,1.1801,0.72599,7.7987,293.6,121.74,1290.0,9.4212,2.388,3.9454,10.9983,1.8163,8.091
2001-06-13,1.899,2.2793,1.5235,1.7888,39.792,8.7283,1.1707,0.72618,7.7989,289.84,122.08,1293.0,9.3596,2.3784,3.9614,10.8411,1.8167,8.0925
2001-06-14,1.9091,2.2927,1.522,1.7963,39.888,8.7794,1.1776,0.71997,7.7988,290.98,121.9,1292.0,9.3671,2.4103,3.9606,10.8939,1.8172,8.1126
2001-06-15,1.8963,2.2481,1.529,1.7611,39.252,8.6071,1.1545,0.71,7.7991,284.17,120.92,1292.0,9.2334,2.3897,3.9387,10.5749,1.8115,7.9976
2001-06-18,1.9163,2.2688,1.5292,1.7821,39.579,8.6883,1.1654,0.71367,7.7996,286.38,123.19,1300.5,9.2326,2.4164,3.9649,10.6048,1.8166,8.0428
2001-06-19,1.9129,2.2734,1.5326,1.7868,39.592,8.7062,1.1678,0.7161,7.7996,287.6,123.12,1304.01,9.2257,2.4139,3.9679,10.5943,1.8175,8.0561
2001-06-20,1.9312,2.2865,1.5355,1.7911,39.853,8.7572,1.1747,0.71773,7.7995,289.79,123.34,1295.99,9.2288,2.4222,3.9982,10.7059,1.821,8.0928
2001-06-21,1.9341,2.2767,1.529,1.7778,39.794,8.7175,1.1693,0.70907,7.7995,286.67,124.09,1302.0,9.2306,2.424,3.9882,10.6963,1.8219,8.0835
2001-06-22,1.936,2.2837,1.5246,1.7786,39.798,8.7396,1.1726,0.7079,7.7997,285.98,124.27,1303.25,9.2167,2.4197,3.9773,10.7305,1.8208,8.0387
2001-06-25,1.9321,2.2625,1.5219,1.7662,39.369,8.6598,1.1618,0.70663,7.7996,282.73,123.98,1303.0,9.2117,2.4224,3.9571,10.6303,1.8188,8.0475
2001-06-26,1.9302,2.2618,1.5196,1.7677,39.287,8.6543,1.1613,0.70723,7.7999,282.6,123.92,1299.5,9.2161,2.3975,3.9539,10.7063,1.82,8.0246
2001-06-27,1.9238,2.2593,1.5116,1.7656,39.272,8.6383,1.1598,0.70645,7.7996,282.5,124.16,1298.01,9.1614,2.3929,3.955,10.7168,1.821,8.0186
2001-06-28,1.9545,2.2886,1.5221,1.7851,39.69,8.7499,1.175,0.70908,7.7996,284.55,124.72,1303.0,9.2633,2.428,3.9628,10.8007,1.8234,8.0484
2001-06-29,1.9735,2.2965,1.5244,1.7958,39.835,8.7788,1.1792,0.7112,7.7999,287.3,124.26,1300.5,9.3001,2.4817,3.9736,10.8638,1.8221,8.058
2001-07-02,1.9648,2.3031,1.5139,1.7988,39.976,8.8053,1.1827,0.70727,7.7996,287.23,124.38,1300.0,9.3844,2.4652,4.0181,10.9197,1.8224,8.05
2001-07-03,1.9328,2.2913,1.5111,1.7931,39.74,8.7627,1.1769,0.70837,7.7998,285.49,124.08,1292.5,9.3568,2.4456,3.9813,10.8763,1.8225,8.0277
2001-07-04,1.9262,2.3033,1.5114,1.7975,39.941,8.8067,1.183,0.71288,7.7998,284.99,124.41,1295.5,9.3742,2.4594,3.9954,10.8875,1.8235,8.0586
2001-07-05,1.9316,2.3112,1.5114,1.8067,40.08,8.8372,1.1874,0.71123,7.7998,287.82,125.55,1295.5,9.3938,2.4722,4.0279,10.9499,1.825,8.1525
2001-07-06,1.9773,2.3219,1.5146,1.8154,40.507,8.8767,1.1927,0.71517,7.7999,298.84,126.01,1294.0,9.4561,2.4882,4.2164,11.0419,1.8275,8.1888
2001-07-09,1.9771,2.3015,1.518,1.7964,40.274,8.7994,1.1822,0.71096,7.7999,300.33,125.53,1295.5,9.3604,2.4762,4.3388,10.9948,1.8294,8.2275
2001-07-10,1.959,2.2779,1.519,1.7833,39.675,8.7113,1.1703,0.70825,7.7999,295.08,125.55,1297.5,9.2984,2.4552,4.3198,10.8697,1.8341,8.2075
2001-07-11,1.9559,2.2611,1.5215,1.7645,39.453,8.6429,1.1613,0.70584,7.7999,297.81,124.5,1306.5,9.2701,2.4509,4.442,10.8192,1.8353,8.3041
2001-07-12,1.9825,2.2802,1.5254,1.773,39.685,8.7169,1.1712,0.71106,7.7997,300.95,124.34,1298.0,9.3277,2.4743,4.3531,10.848,1.8335,8.287
2001-07-13,1.9699,2.2791,1.5333,1.7705,39.566,8.7153,1.1711,0.71332,7.7995,298.45,124.28,1304.01,9.3178,2.4581,4.2394,10.8116,1.836,8.2274
2001-07-16,1.9609,2.2674,1.539,1.7634,39.409,8.6733,1.1651,0.71374,7.8,296.34,125.19,1310.0,9.2945,2.4531,4.2017,10.7313,1.8367,8.2478
2001-07-17,1.974,2.2852,1.5363,1.7756,39.684,8.7417,1.1743,0.71489,7.7999,296.56,125.23,1314.0,9.3712,2.4655,4.2179,10.821,1.8338,8.2507
2001-07-18,1.9576,2.255,1.5344,1.7428,39.276,8.6287,1.1587,0.70997,7.7999,288.1,124.91,1307.0,9.2787,2.447,4.1941,10.6969,1.8311,8.2104
2001-07-19,1.941,2.2316,1.5398,1.7276,38.872,8.5364,1.1464,0.70503,7.7998,285.74,123.47,1304.25,9.1838,2.4145,4.2225,10.6116,1.8255,8.2622
2001-07-20,1.9497,2.2181,1.5418,1.7181,38.603,8.4874,1.1395,0.69713,7.7998,283.96,123.47,1305.7,9.1351,2.4201,4.2149,10.555,1.8238,8.2518
2001-07-23,1.9713,2.2435,1.5445,1.7352,38.956,8.5836,1.1526,0.70274,7.7998,284.32,124.04,1312.51,9.2053,2.4412,4.2001,10.7085,1.8247,8.2114
2001-07-24,1.9697,2.235,1.5389,1.7299,38.9,8.5493,1.1484,0.70498,7.7998,283.96,124.1,1310.0,9.1893,2.4373,4.2119,10.6934,1.819,8.1912
2001-07-25,1.9746,2.2134,1.536,1.712,38.511,8.4662,1.1373,0.70022,7.7997,280.44,123.85,1305.0,9.1129,2.4314,4.1912,10.6303,1.8184,8.2128
2001-07-26,1.9671,2.2204,1.5364,1.7238,38.66,8.4955,1.141,0.70128,7.7997,281.09,123.89,1295.0,9.1425,2.4231,4.1998,10.6126,1.8052,8.1842
2001-07-27,1.9757,2.2202,1.5312,1.72,38.634,8.4916,1.1405,0.70039,7.7996,282.01,123.92,1295.0,9.1058,2.4325,4.2047,10.5868,1.7985,8.1833
2001-07-30,1.9785,2.2245,1.5321,1.7271,38.704,8.5079,1.1427,0.70118,7.7996,282.34,125.07,1300.0,9.119,2.4305,4.2212,10.5771,1.8024,8.2061
2001-07-31,1.974,2.2228,1.5293,1.725,38.812,8.5066,1.1422,0.70166,7.7997,282.98,124.84,1298.0,9.1205,2.4334,4.2379,10.5979,1.8037,8.262
2001-08-01,1.9494,2.2073,1.5371,1.7133,38.565,8.4487,1.1342,0.6982,7.7996,281.43,124.59,1292.0,9.087,2.4169,4.2563,10.5582,1.8031,8.25
2001-08-02,1.9289,2.2153,1.5379,1.7176,38.691,8.4755,1.1379,0.69925,7.7993,283.02,124.06,1284.0,9.0988,2.3902,4.2729,10.5018,1.7825,8.2202
2001-08-03,1.9328,2.2116,1.5349,1.712,38.531,8.4574,1.1356,0.69998,7.7992,281.63,123.84,1284.0,9.0489,2.3972,4.2354,10.4157,1.7784,8.2443
2001-08-06,1.937,2.2115,1.5292,1.7122,38.522,8.4578,1.1357,0.70301,7.7988,280.59,123.88,1286.43,9.0602,2.3918,4.2325,10.4074,1.7818,8.2978
2001-08-07,1.9411,2.2202,1.5277,1.7176,38.678,8.4887,1.1405,0.70655,7.7992,282.15,124.02,1285.3,9.0887,2.3923,4.2424,10.4796,1.7855,8.3001
2001-08-08,1.9411,2.221,1.5338,1.7185,38.577,8.4939,1.1412,0.70604,7.7994,281.81,123.18,1280.0,9.0814,2.3761,4.2184,10.4427,1.774,8.2905
2001-08-09,1.9355,2.1993,1.5344,1.7008,38.236,8.4064,1.1296,0.70417,7.7995,278.44,123.3,1285.0,9.0195,2.3536,4.2183,10.3619,1.7758,8.275
2001-08-10,1.9396,2.1782,1.5435,1.6917,37.914,8.3283,1.1191,0.70154,7.7994,276.32,122.33,1283.4,8.9693,2.3511,4.2103,10.2725,1.759,8.2475
2001-08-13,1.9274,2.1645,1.5382,1.6838,37.701,8.2775,1.1122,0.70204,7.7992,274.03,121.6,1286.0,8.9673,2.3337,4.2261,10.2379,1.7554,8.262
2001-08-14,1.938,2.17,1.539,1.6899,37.779,8.2996,1.1151,0.70384,7.7997,274.98,122.7,1288.5,8.9964,2.3439,4.256,10.271,1.7605,8.2774
2001-08-15,1.8972,2.1353,1.5312,1.666,37.196,8.1669,1.0972,0.69607,7.804,277.59,120.28,1279.0,8.9132,2.3014,4.2608,10.1594,1.7448,8.2616
2001-08-16,1.8983,2.1287,1.5269,1.6615,37.152,8.1405,1.0936,0.69204,7.7997,278.05,119.93,1277.0,8.8621,2.2909,4.2614,10.1248,1.7442,8.2495
2001-08-17,1.8735,2.1297,1.5379,1.6615,37.231,8.1476,1.0943,0.69238,7.7998,279.85,120.75,1285.55,8.8996,2.2839,4.2903,10.2156,1.755,8.2534
2001-08-20,1.874,2.1272,1.5461,1.66,37.253,8.1385,1.093,0.69188,7.7998,279.7,120.43,1281.0,8.8682,2.2805,4.3008,10.3,1.7576,8.3124
2001-08-21,1.8745,2.1324,1.5455,1.6615,37.333,8.1582,1.0955,0.69062,7.7997,280.72,119.85,1279.0,8.8973,2.2868,4.2722,10.3319,1.7499,8.3085
2001-08-22,1.857,2.1122,1.5486,1.6492,37.263,8.0821,1.0851,0.68641,7.7998,278.29,119.78,1277.99,8.8005,2.2504,4.2733,10.2764,1.7523,8.4052
2001-08-23,1.8786,2.1367,1.5443,1.6675,37.646,8.173,1.0975,0.69205,7.7997,276.03,120.34,1278.99,8.9025,2.2734,4.2354,10.3424,1.7552,8.3626
2001-08-24,1.8863,2.1381,1.5424,1.6681,37.568,8.174,1.0979,0.69357,7.7998,276.14,120.29,1276.0,8.8999,2.2844,4.2138,10.3067,1.7515,8.3794
2001-08-27,1.8956,2.1427,1.5411,1.6715,37.604,8.1895,1.1001,0.69384,7.7998,278.27,120.11,1276.0,8.8922,2.2839,4.2513,10.3222,1.7485,8.3875
2001-08-28,1.898,2.1559,1.5437,1.6773,37.81,8.2318,1.106,0.69465,7.7999,281.0,120.27,1276.0,8.9228,2.2944,4.2509,10.3583,1.7512,8.3919
2001-08-29,1.8858,2.1373,1.5406,1.6628,37.503,8.1606,1.0963,0.68724,7.7997,277.27,119.43,1277.0,8.8446,2.2676,4.2303,10.3322,1.746,8.3496
2001-08-30,1.8844,2.1432,1.5445,1.6681,37.649,8.1842,1.0995,0.68796,7.7998,277.52,119.79,1279.0,8.8494,2.2761,4.2402,10.4089,1.75,8.3666
2001-08-31,1.8896,2.1297,1.5443,1.6559,37.478,8.1311,1.0919,0.68629,7.7997,277.08,118.64,1279.0,8.8092,2.2685,4.2271,10.4111,1.7404,8.4071
2001-09-03,1.8987,2.1467,1.5515,1.6706,37.717,8.2059,1.1023,0.68728,7.7998,277.45,118.96,1278.0,8.852,2.2884,4.2314,10.4827,1.7396,8.4525
2001-09-04,1.9142,2.1697,1.5495,1.6891,38.067,8.2988,1.1148,0.69086,7.7999,281.11,119.4,1276.0,8.8774,2.3066,4.2567,10.6485,1.7455,8.4535
2001-09-05,1.921,2.1891,1.5605,1.6985,38.415,8.3715,1.1247,0.69149,7.7999,283.06,120.27,1277.0,8.9197,2.3189,4.2356,10.7035,1.7476,8.4751
2001-09-06,1.92,2.1979,1.5566,1.7069,38.523,8.4047,1.1293,0.68989,7.7998,284.64,121.24,1282.33,8.9768,2.3132,4.2481,10.6742,1.7523,8.5251
2001-09-07,1.9249,2.1742,1.5574,1.6888,38.153,8.3139,1.1171,0.68823,7.7997,282.74,121.0,1285.0,8.9114,2.31,4.2298,10.6066,1.7535,8.4802
2001-09-10,1.9492,2.1514,1.5668,1.674,37.751,8.2257,1.1053,0.68222,7.7999,279.64,120.54,1285.0,8.8455,2.324,4.2011,10.5456,1.749,8.5227
2001-09-11,1.947,2.171,1.56,1.6896,38.041,8.3015,1.1156,0.68675,7.7998,280.88,121.93,1296.0,8.8655,2.3447,4.2213,10.595,1.755,8.5464
2001-09-12,1.9408,2.15,1.5633,1.6604,37.772,8.2228,1.1047,0.68228,7.7993,282.81,119.48,1284.6,8.8235,2.3433,4.2427,10.5799,1.7369,8.6021
2001-09-13,1.9434,2.1482,1.5627,1.66,37.663,8.216,1.1038,0.68091,7.7998,282.53,119.07,1290.25,8.8289,2.3554,4.2491,10.5775,1.74,8.6336
2001-09-14,1.9356,2.1117,1.571,1.6253,37.051,8.0745,1.0847,0.67762,7.7999,276.93,117.51,1298.5,8.7081,2.3714,4.2347,10.4036,1.7333,8.6322
2001-09-17,1.9937,2.1003,1.5703,1.6054,36.973,8.0292,1.0789,0.68012,7.7998,278.07,117.18,1298.8,8.7016,2.4314,4.2432,10.4752,1.7328,8.666
2001-09-18,2.0151,2.103,1.5703,1.5977,37.089,8.0405,1.0804,0.68107,7.7997,278.01,117.22,1297.25,8.636,2.4379,4.237,10.5023,1.7358,8.6776
2001-09-19,2.0347,2.1027,1.5716,1.6024,37.02,8.0388,1.0801,0.68298,7.7995,278.84,117.56,1296.5,8.6055,2.4392,4.2231,10.5006,1.741,8.6487
2001-09-20,2.0248,2.1025,1.5686,1.5914,36.986,8.0393,1.08,0.68258,7.7994,278.94,116.81,1298.7,8.5663,2.4306,4.1846,10.5609,1.737,8.6875
2001-09-21,2.0652,2.116,1.5636,1.5722,37.258,8.0863,1.087,0.68489,7.7999,283.32,116.5,1310.0,8.6185,2.481,4.1568,10.8295,1.7415,8.7813
2001-09-24,2.0325,2.1241,1.5683,1.5934,37.358,8.1163,1.0912,0.68376,7.7998,284.76,117.27,1300.0,8.7069,2.4608,4.1936,10.8233,1.7595,8.7278
2001-09-25,2.0281,2.121,1.5673,1.5911,37.228,8.1061,1.0898,0.68385,7.7996,283.16,117.19,1303.0,8.7674,2.4524,4.2238,10.7169,1.769,8.7778
2001-09-26,2.0149,2.1119,1.5701,1.6048,36.886,8.0662,1.0847,0.67849,7.7995,280.16,117.82,1300.0,8.7331,2.445,4.2144,10.7604,1.7667,8.8318
2001-09-27,2.0587,2.1171,1.5728,1.609,36.846,8.0787,1.0864,0.67833,7.7995,279.79,119.23,1302.0,8.7833,2.4905,4.1925,10.7281,1.766,8.9962
2001-09-28,2.0173,2.1328,1.579,1.6166,37.139,8.1445,1.0952,0.6812,7.7995,281.84,119.4,1304.0,8.8818,2.4526,4.2271,10.6583,1.7657,9.0042
2001-10-01,2.0313,2.1336,1.5788,1.6218,37.052,8.1493,1.0959,0.6766,7.7985,281.94,119.67,1304.0,8.8608,2.4616,4.223,10.6664,1.7672,8.9887
2001-10-02,2.0266,2.1189,1.5704,1.6109,36.575,8.0914,1.0883,0.67559,7.7988,280.75,120.5,1322.0,8.8029,2.468,4.2112,10.6415,1.7767,9.165
2001-10-03,2.0049,2.1149,1.5671,1.6119,36.521,8.0738,1.0859,0.67814,7.7992,279.37,121.12,1318.5,8.7778,2.4535,4.1924,10.5757,1.7799,9.295
2001-10-04,2.0079,2.1363,1.5666,1.6295,36.94,8.1548,1.0969,0.67917,7.7994,282.24,120.6,1307.0,8.8412,2.4453,4.19,10.6282,1.7783,9.3551
2001-10-05,1.9722,2.1235,1.5677,1.6213,36.71,8.1043,1.09,0.67626,7.7997,280.12,120.24,1307.0,8.7966,2.4005,4.148,10.6105,1.7882,9.2905
2001-10-08,1.972,2.1148,1.5628,1.6021,36.629,8.0684,1.0853,0.67842,7.7997,281.14,119.76,1305.0,8.7476,2.4033,4.1784,10.5705,1.7943,9.3358
2001-10-09,1.9849,2.1197,1.5593,1.6114,36.596,8.0879,1.0878,0.68063,7.7997,279.32,120.32,1302.0,8.7278,2.4135,4.164,10.5281,1.8044,9.263
2001-10-10,1.9909,2.1313,1.5659,1.6228,36.783,8.1386,1.0946,0.68805,7.7998,280.16,120.0,1309.0,8.7522,2.4125,4.1541,10.5636,1.8112,9.2655
2001-10-11,2.001,2.1481,1.5665,1.6389,37.03,8.2066,1.1035,0.68991,7.7997,281.31,120.89,1303.0,8.7972,2.4242,4.1152,10.5534,1.8205,9.179
2001-10-12,2.0011,2.1535,1.5613,1.6399,37.087,8.2267,1.1062,0.69115,7.8,282.78,121.29,1294.0,8.8003,2.4169,4.1405,10.5321,1.8164,9.159
2001-10-15,1.9459,2.1403,1.5615,1.6243,36.781,8.176,1.0993,0.68957,7.7999,280.61,120.7,1293.0,8.765,2.3747,4.1044,10.4466,1.8105,9.0228
2001-10-16,1.9489,2.1498,1.5588,1.636,36.953,8.2156,1.1047,0.69178,7.7999,280.67,121.58,1297.5,8.8052,2.3836,4.0825,10.48,1.8199,9.1845
2001-10-17,1.9539,2.1572,1.5652,1.6449,37.098,8.2426,1.1084,0.69175,7.8,281.81,121.65,1297.5,8.8112,2.3835,4.0989,10.4761,1.8173,9.271
2001-10-18,1.9665,2.1562,1.5745,1.6375,37.123,8.239,1.1079,0.69233,7.8,281.9,121.02,1299.5,8.8162,2.3981,4.0946,10.5181,1.813,9.2599
2001-10-19,1.975,2.1608,1.5766,1.6402,37.177,8.2546,1.11,0.69364,7.8,282.22,121.1,1299.5,8.8456,2.4048,4.1146,10.5134,1.8223,9.253
2001-10-22,1.9703,2.1703,1.5761,1.645,37.204,8.2911,1.115,0.69907,7.7999,283.41,121.73,1300.0,8.8973,2.4024,4.1205,10.5997,1.8274,9.4251
2001-10-23,1.9658,2.1901,1.5762,1.6643,37.49,8.3675,1.1252,0.70417,7.7999,282.94,122.68,1301.5,8.9445,2.3992,4.1285,10.6993,1.826,9.51
2001-10-24,1.9682,2.1823,1.5737,1.6595,37.344,8.3392,1.1215,0.70169,7.7999,282.85,122.78,1296.0,8.9099,2.3887,4.1174,10.6473,1.8294,9.3995
2001-10-25,1.9758,2.1898,1.5741,1.6626,37.498,8.3656,1.125,0.70199,7.7999,284.13,123.25,1293.0,8.9425,2.4094,4.1469,10.6291,1.8264,9.4159
2001-10-26,1.9938,2.1846,1.5741,1.6548,37.779,8.3452,1.1222,0.69958,7.7998,283.9,122.6,1294.0,8.9244,2.4245,4.0955,10.5841,1.8289,9.405
2001-10-29,1.9803,2.1616,1.5768,1.6366,37.254,8.262,1.1105,0.68962,7.7999,282.07,122.09,1293.0,8.8484,2.4117,4.0955,10.521,1.832,9.337
2001-10-30,1.9656,2.1471,1.5756,1.6221,37.09,8.2088,1.1033,0.68756,7.7999,282.81,121.82,1293.01,8.798,2.4016,4.105,10.5728,1.8222,9.37
2001-10-31,1.9843,2.1527,1.5867,1.6238,37.182,8.232,1.106,0.68713,7.8,282.28,122.06,1295.0,8.8459,2.4253,4.0975,10.6306,1.8223,9.4721
